year,month,day,date_frac,spotNum,sigma,numOfObs,prov_sdef
2012,04,22,2012.307, 146, 10.2,  15,1
2012,04,23,2012.310, 138,  5.6,  21,1
2012,04,24,2012.313, 134,  7.4,  16,1
2012,04,25,2012.316, 126,  6.8,  15,1
2012,04,26,2012.318, 117,  7.0,  13,1
2012,04,27,2012.321, 106,  5.9,  18,1
2012,04,28,2012.324, 112,  8.0,  16,1
2012,04,29,2012.327, 110,  9.3,  13,1
2012,04,30,2012.329, 104,  5.3,  18,1
2012,05,01,2012.332,  96,  7.9,  20,1
2012,05,02,2012.335,  95,  7.9,  14,1
2012,05,03,2012.337,  96,  5.3,  16,1
2012,05,04,2012.340,  87,  4.9,  19,1
2012,05,05,2012.343,  88,  5.2,  11,1
2012,05,06,2012.346,  87,  5.6,  12,1
2012,05,07,2012.348,  80,  5.9,  19,1
2012,05,08,2012.351,  85,  4.7,  16,1
2012,05,09,2012.354,  91,  6.9,  19,1
2012,05,10,2012.357,  96,  7.0,  21,1
2012,05,11,2012.359, 110, 13.3,  18,1
2012,05,12,2012.362, 101,  7.1,  22,1
2012,05,13,2012.365, 105,  7.0,  16,1
2012,05,14,2012.367, 119,  7.3,  20,1
2012,05,15,2012.370, 122,  6.3,  14,1
2012,05,16,2012.373, 137,  9.8,  15,1
2012,05,17,2012.376, 110,  8.5,  19,1
2012,05,18,2012.378, 102,  4.9,  17,1
2012,05,19,2012.381, 109, 10.2,  19,1
2012,05,20,2012.384, 116,  6.0,  13,1
2012,05,21,2012.387, 110,  7.5,  14,1
2012,05,22,2012.389,  80,  6.1,  16,1
2012,05,23,2012.392,  77,  6.5,  21,1
2012,05,24,2012.395,  87,  9.8,  18,1
2012,05,25,2012.398,  94,  4.9,  17,1
2012,05,26,2012.400,  80,  7.0,  21,1
2012,05,27,2012.403,  82,  4.2,  19,1
2012,05,28,2012.406, 109,  8.6,  23,1
2012,05,29,2012.408,  78,  4.5,  20,1
2012,05,30,2012.411,  73,  5.8,  17,1
2012,05,31,2012.414,  89,  7.6,  17,1
2012,06,01,2012.417, 121,  7.0,  17,1
2012,06,02,2012.419, 151,  9.8,  19,1
2012,06,03,2012.422, 165,  2.9,   7,1
2012,06,04,2012.425, 148,  8.0,  15,1
2012,06,05,2012.428, 151, 11.7,  14,1
2012,06,06,2012.430, 153, 10.2,  17,1
2012,06,07,2012.433, 127,  9.2,  19,1
2012,06,08,2012.436, 107,  7.1,  21,1
2012,06,09,2012.439, 106,  7.3,  14,1
2012,06,10,2012.441, 121,  6.8,  17,1
2012,06,11,2012.444, 128,  8.5,  13,1
2012,06,12,2012.447, 111,  6.6,  10,1
2012,06,13,2012.449, 113,  7.0,  17,1
2012,06,14,2012.452, 123,  5.9,  19,1
2012,06,15,2012.455, 117,  7.8,  16,1
2012,06,16,2012.458, 106,  8.3,  12,1
2012,06,17,2012.460,  88,  7.6,  20,1
2012,06,18,2012.463,  57,  4.1,  17,1
2012,06,19,2012.466,  51,  5.6,  17,1
2012,06,20,2012.469,  30,  2.7,  16,1
2012,06,21,2012.471,  16,  2.5,  14,1
2012,06,22,2012.474,  16,  1.7,  17,1
2012,06,23,2012.477,  16,  1.5,  19,1
2012,06,24,2012.480,  20,  4.1,  15,1
2012,06,25,2012.482,  17,  1.0,  17,1
2012,06,26,2012.485,  36,  3.1,  18,1
2012,06,27,2012.488,  70,  6.8,  22,1
2012,06,28,2012.490,  87,  4.6,  19,1
2012,06,29,2012.493, 103,  5.1,  19,1
2012,06,30,2012.496, 104,  3.6,  21,1
2012,07,01,2012.499, 126,  5.9,  17,1
2012,07,02,2012.501, 128, 10.2,  21,1
2012,07,03,2012.504, 125,  7.5,  18,1
2012,07,04,2012.507, 131,  8.4,  21,1
2012,07,05,2012.510, 129,  7.8,  18,1
2012,07,06,2012.512, 132,  8.2,  18,1
2012,07,07,2012.515, 146,  9.3,  19,1
2012,07,08,2012.518, 117,  8.1,  18,1
2012,07,09,2012.520, 122, 10.5,  23,1
2012,07,10,2012.523, 107,  8.4,  20,1
2012,07,11,2012.526, 110,  7.8,  23,1
2012,07,12,2012.529, 125, 11.0,  20,1
2012,07,13,2012.531, 129, 11.5,  16,1
2012,07,14,2012.534, 125,  8.2,  15,1
2012,07,15,2012.537, 117,  8.5,  18,1
2012,07,16,2012.540, 102,  5.3,  19,1
2012,07,17,2012.542,  86,  8.5,  20,1
2012,07,18,2012.545,  57,  3.8,  22,1
2012,07,19,2012.548,  38,  3.2,  23,1
2012,07,20,2012.551,  36,  4.6,  15,1
2012,07,21,2012.553,  29,  2.9,  16,1
2012,07,22,2012.556,  29,  3.2,  17,1
2012,07,23,2012.559,  63,  4.6,  22,1
2012,07,24,2012.561,  71,  5.2,  19,1
2012,07,25,2012.564,  68,  4.8,  20,1
2012,07,26,2012.567,  86,  5.2,  24,1
2012,07,27,2012.570, 110,  7.5,  24,1
2012,07,28,2012.572, 107,  6.5,  19,1
2012,07,29,2012.575, 111,  5.3,  19,1
2012,07,30,2012.578, 120,  6.0,  20,1
2012,07,31,2012.581, 122,  7.2,  17,1
2012,08,01,2012.583, 132,  8.0,  21,1
2012,08,02,2012.586, 143,  8.9,  21,1
2012,08,03,2012.589, 174, 10.9,  21,1
2012,08,04,2012.592, 152, 11.0,  20,1
2012,08,05,2012.594, 123,  7.0,  18,1
2012,08,06,2012.597,  98,  6.0,  20,1
2012,08,07,2012.600, 122,  6.8,  22,1
2012,08,08,2012.602, 123,  6.9,  24,1
2012,08,09,2012.605, 158, 10.5,  25,1
2012,08,10,2012.608, 131,  8.7,  19,1
2012,08,11,2012.611, 108,  6.2,  18,1
2012,08,12,2012.613,  98,  5.5,  17,1
2012,08,13,2012.616,  74,  3.6,  16,1
2012,08,14,2012.619,  33,  1.9,  16,1
2012,08,15,2012.622,  30,  2.2,  17,1
2012,08,16,2012.624,  32,  2.3,  22,1
2012,08,17,2012.627,  50,  3.9,  19,1
2012,08,18,2012.630,  54,  4.2,  18,1
2012,08,19,2012.633,  72,  5.2,  19,1
2012,08,20,2012.635,  80,  6.3,  21,1
2012,08,21,2012.638,  71,  3.2,  22,1
2012,08,22,2012.641,  69,  4.2,  21,1
2012,08,23,2012.643,  71,  5.1,  22,1
2012,08,24,2012.646,  71,  3.9,  21,1
2012,08,25,2012.649,  77,  4.6,  18,1
2012,08,26,2012.652,  78,  4.6,  14,1
2012,08,27,2012.654,  75,  4.0,  22,1
2012,08,28,2012.657,  80,  5.1,  20,1
2012,08,29,2012.660,  83,  6.4,  19,1
2012,08,30,2012.663, 126,  6.8,  20,1
2012,08,31,2012.665, 150,  9.9,  19,1
2012,09,01,2012.668, 145,  7.9,  17,1
2012,09,02,2012.671, 142,  7.4,  16,1
2012,09,03,2012.673, 171, 17.7,  17,1
2012,09,04,2012.676, 159, 12.5,  20,1
2012,09,05,2012.679, 122,  8.2,  18,1
2012,09,06,2012.682, 116,  7.5,  17,1
2012,09,07,2012.684,  95,  6.7,  21,1
2012,09,08,2012.687,  82,  3.5,  16,1
2012,09,09,2012.690,  89,  6.9,  20,1
2012,09,10,2012.693,  70,  5.6,  20,1
2012,09,11,2012.695,  76,  7.4,  17,1
2012,09,12,2012.698,  73,  4.2,  21,1
2012,09,13,2012.701,  58,  4.0,  15,1
2012,09,14,2012.704,  52,  2.7,  14,1
2012,09,15,2012.706,  61,  3.7,  18,1
2012,09,16,2012.709,  64,  4.7,  17,1
2012,09,17,2012.712,  55,  2.8,  17,1
2012,09,18,2012.714,  64,  4.5,  16,1
2012,09,19,2012.717,  67,  3.4,  18,1
2012,09,20,2012.720,  81,  4.2,  19,1
2012,09,21,2012.723,  84,  8.8,  19,1
2012,09,22,2012.725,  58,  4.0,  19,1
2012,09,23,2012.728,  75,  6.6,   6,1
2012,09,24,2012.731,  95,  7.2,  16,1
2012,09,25,2012.734, 136, 11.5,  17,1
2012,09,26,2012.736, 145, 16.2,  20,1
2012,09,27,2012.739, 113, 12.7,  18,1
2012,09,28,2012.742,  85,  4.9,  17,1
2012,09,29,2012.745,  79,  3.5,  12,1
2012,09,30,2012.747,  99,  9.7,  13,1
2012,10,01,2012.750,  78,  4.4,  18,1
2012,10,02,2012.753,  73,  3.3,  12,1
2012,10,03,2012.755,  63,  2.8,  14,1
2012,10,04,2012.758,  62,  2.7,  20,1
2012,10,05,2012.761,  60,  4.4,  17,1
2012,10,06,2012.764,  43,  2.9,  11,1
2012,10,07,2012.766,  40,  2.3,  16,1
2012,10,08,2012.769,  49,  4.7,  17,1
2012,10,09,2012.772,  70,  4.4,  21,1
2012,10,10,2012.775,  76,  5.0,  20,1
2012,10,11,2012.777,  73,  5.0,  17,1
2012,10,12,2012.780,  83,  4.0,  16,1
2012,10,13,2012.783,  80,  4.9,  10,1
2012,10,14,2012.786,  95,  5.6,  14,1
2012,10,15,2012.788, 119,  5.8,  17,1
2012,10,16,2012.791, 115,  9.2,  18,1
2012,10,17,2012.794, 102,  5.1,  13,1
2012,10,18,2012.796, 109,  6.1,  14,1
2012,10,19,2012.799,  95,  8.9,  22,1
2012,10,20,2012.802,  73,  5.5,  15,1
2012,10,21,2012.805,  82,  4.6,  17,1
2012,10,22,2012.807,  85,  4.7,  21,1
2012,10,23,2012.810,  92,  5.4,  20,1
2012,10,24,2012.813,  95,  5.7,  15,1
2012,10,25,2012.816,  79,  6.3,  14,1
2012,10,26,2012.818,  78,  6.8,  10,1
2012,10,27,2012.821,  67,  3.0,  15,1
2012,10,28,2012.824,  53,  2.2,  12,1
2012,10,29,2012.827,  69,  4.5,  13,1
2012,10,30,2012.829,  65,  5.3,  14,1
2012,10,31,2012.832,  50,  2.9,  20,1
2012,11,01,2012.835,  47,  3.4,  13,1
2012,11,02,2012.837,  45,  3.3,  17,1
2012,11,03,2012.840,  44,  5.1,  13,1
2012,11,04,2012.843,  45,  4.8,  13,1
2012,11,05,2012.846,  51,  5.0,  11,1
2012,11,06,2012.848,  47,  7.1,  16,1
2012,11,07,2012.851,  61,  5.1,  10,1
2012,11,08,2012.854,  65,  3.0,  12,1
2012,11,09,2012.857,  65,  5.2,  18,1
2012,11,10,2012.859,  79,  4.3,  13,1
2012,11,11,2012.862, 108,  7.2,  12,1
2012,11,12,2012.865, 122,  5.3,  14,1
2012,11,13,2012.867, 121,  6.8,  12,1
2012,11,14,2012.870, 133,  5.3,  17,1
2012,11,15,2012.873, 138,  5.3,  11,1
2012,11,16,2012.876, 142,  8.2,  12,1
2012,11,17,2012.878, 139, 10.9,   9,1
2012,11,18,2012.881, 132, 13.9,  11,1
2012,11,19,2012.884, 121, 11.2,  10,1
2012,11,20,2012.887, 105,  8.4,  17,1
2012,11,21,2012.889, 106,  6.1,  12,1
2012,11,22,2012.892,  95,  6.3,  16,1
2012,11,23,2012.895,  78,  5.0,  11,1
2012,11,24,2012.898,  82,  5.9,  10,1
2012,11,25,2012.900,  84,  7.7,  16,1
2012,11,26,2012.903,  72,  4.0,  14,1
2012,11,27,2012.906,  77,  4.9,  10,1
2012,11,28,2012.908,  77,  7.6,   9,1
2012,11,29,2012.911,  78,  4.4,  13,1
2012,11,30,2012.914,  70,  2.6,  10,1
2012,12,01,2012.917,  53,  2.5,  12,1
2012,12,02,2012.919,  47,  3.1,  11,1
2012,12,03,2012.922,  44,  2.6,  12,1
2012,12,04,2012.925,  54,  4.3,  10,1
2012,12,05,2012.928,  60,  5.8,  13,1
2012,12,06,2012.930,  28,  3.0,  16,1
2012,12,07,2012.933,  31,  2.3,  13,1
2012,12,08,2012.936,  50,  5.4,  14,1
2012,12,09,2012.939,  42,  2.8,  12,1
2012,12,10,2012.941,  43,  2.9,  12,1
2012,12,11,2012.944,  47,  2.8,  16,1
2012,12,12,2012.947,  67,  5.9,  16,1
2012,12,13,2012.949,  72,  5.9,  11,1
2012,12,14,2012.952,  60,  6.0,  10,1
2012,12,15,2012.955,  62,  7.7,  12,1
2012,12,16,2012.958,  65,  4.2,  10,1
2012,12,17,2012.960,  74,  4.3,   9,1
2012,12,18,2012.963,  60,  4.4,   8,1
2012,12,19,2012.966,  54,  4.8,  11,1
2012,12,20,2012.969,  56,  4.0,  11,1
2012,12,21,2012.971,  60,  4.5,   8,1
2012,12,22,2012.974,  78,  5.0,   7,1
2012,12,23,2012.977,  79,  6.0,   7,1
2012,12,24,2012.980,  57,  8.6,  12,1
2012,12,25,2012.982,  53,  4.8,  13,1
2012,12,26,2012.985,  57,  6.8,  13,1
2012,12,27,2012.988,  54,  6.9,  10,1
2012,12,28,2012.990,  53,  4.6,   6,1
2012,12,29,2012.993,  56,  7.1,  17,1
2012,12,30,2012.996,  56,  5.4,  15,1
2012,12,31,2012.999,  89,  5.5,  13,1
2013,01,01,2013.001,  99,  8.6,  13,1
2013,01,02,2013.004,  95,  4.0,  12,1
2013,01,03,2013.007, 130,  8.6,  11,1
2013,01,04,2013.010, 150,  7.9,  13,1
2013,01,05,2013.012, 162,  9.0,   8,1
2013,01,06,2013.015, 160,  5.3,   7,1
2013,01,07,2013.018, 145,  7.2,  10,1
2013,01,08,2013.021, 154,  7.1,  12,1
2013,01,09,2013.023, 156,  4.3,   5,1
2013,01,10,2013.026, 148, 10.7,  18,1
2013,01,11,2013.029, 163,  9.8,  14,1
2013,01,12,2013.032, 160,  7.5,  13,1
2013,01,13,2013.034, 128,  6.8,  13,1
2013,01,14,2013.037, 119,  5.6,  13,1
2013,01,15,2013.040, 110,  4.9,  10,1
2013,01,16,2013.042,  90,  7.1,  15,1
2013,01,17,2013.045,  63,  3.6,  11,1
2013,01,18,2013.048,  43,  6.6,  12,1
2013,01,19,2013.051,  47,  3.5,  12,1
2013,01,20,2013.053,  47,  3.0,   7,1
2013,01,21,2013.056,  37,  3.6,   7,1
2013,01,22,2013.059,  55,  3.9,  12,1
2013,01,23,2013.062,  60,  3.5,   8,1
2013,01,24,2013.064,  55,  2.6,  13,1
2013,01,25,2013.067,  49,  2.3,  12,1
2013,01,26,2013.070,  66,  3.4,  13,1
2013,01,27,2013.073,  72,  8.1,  10,1
2013,01,28,2013.075,  61,  6.4,  17,1
2013,01,29,2013.078,  52,  2.9,   9,1
2013,01,30,2013.081,  53,  3.5,  15,1
2013,01,31,2013.084,  49,  2.9,  17,1
2013,02,01,2013.086,  64,  3.5,  10,1
2013,02,02,2013.089,  72,  5.0,  13,1
2013,02,03,2013.092,  80,  6.2,  12,1
2013,02,04,2013.095,  38,  3.4,  12,1
2013,02,05,2013.097,  42,  2.3,  18,1
2013,02,06,2013.100,  43,  3.0,  14,1
2013,02,07,2013.103,  62,  3.3,  14,1
2013,02,08,2013.105,  59,  3.1,  17,1
2013,02,09,2013.108,  61,  3.1,  16,1
2013,02,10,2013.111,  48,  4.1,  16,1
2013,02,11,2013.114,  56,  4.6,  13,1
2013,02,12,2013.116,  64,  5.4,  11,1
2013,02,13,2013.119,  38,  4.5,  15,1
2013,02,14,2013.122,  35,  2.2,  11,1
2013,02,15,2013.125,  45,  5.0,   9,1
2013,02,16,2013.127,  40,  5.9,   9,1
2013,02,17,2013.130,  72,  5.6,  12,1
2013,02,18,2013.133, 109,  7.5,  15,1
2013,02,19,2013.136, 114,  4.0,  12,1
2013,02,20,2013.138, 107,  5.7,  21,1
2013,02,21,2013.141,  78,  4.3,  17,1
2013,02,22,2013.144,  67,  4.6,  14,1
2013,02,23,2013.147,  50,  4.7,  10,1
2013,02,24,2013.149,  30,  3.2,   5,1
2013,02,25,2013.152,  51,  3.1,  10,1
2013,02,26,2013.155,  53,  2.1,  12,1
2013,02,27,2013.158,  58,  3.3,  12,1
2013,02,28,2013.160,  70,  3.8,  13,1
2013,03,01,2013.163,  77,  3.7,   9,1
2013,03,02,2013.166,  96,  7.5,   9,1
2013,03,03,2013.168,  92,  7.7,  18,1
2013,03,04,2013.171,  88,  6.2,  20,1
2013,03,05,2013.174,  83,  5.5,  21,1
2013,03,06,2013.177,  77,  5.6,  22,1
2013,03,07,2013.179,  66,  9.7,  13,1
2013,03,08,2013.182,  73,  9.8,  11,1
2013,03,09,2013.185,  81,  6.5,   8,1
2013,03,10,2013.188, 100, 12.2,   7,1
2013,03,11,2013.190, 101,  6.6,  12,1
2013,03,12,2013.193, 115,  5.9,  13,1
2013,03,13,2013.196, 110,  5.2,  13,1
2013,03,14,2013.199, 123,  5.0,  17,1
2013,03,15,2013.201, 111,  5.7,  13,1
2013,03,16,2013.204, 110,  8.0,  15,1
2013,03,17,2013.207, 119,  8.2,  16,1
2013,03,18,2013.210, 107,  5.8,  12,1
2013,03,19,2013.212,  66,  5.9,  17,1
2013,03,20,2013.215,  51,  5.9,  12,1
2013,03,21,2013.218,  49,  4.7,  17,1
2013,03,22,2013.221,  49,  4.9,  17,1
2013,03,23,2013.223,  49,  3.3,  13,1
2013,03,24,2013.226,  41,  3.2,  12,1
2013,03,25,2013.229,  42,  2.6,  14,1
2013,03,26,2013.232,  30,  2.2,  15,1
2013,03,27,2013.234,  35,  4.1,  14,1
2013,03,28,2013.237,  47,  6.3,  14,1
2013,03,29,2013.240,  72,  2.8,   7,1
2013,03,30,2013.242,  73,  4.3,  18,1
2013,03,31,2013.245,  95,  5.4,  10,1
2013,04,01,2013.248,  79,  3.7,  13,1
2013,04,02,2013.251,  98,  6.2,  14,1
2013,04,03,2013.253, 101,  7.3,  15,1
2013,04,04,2013.256,  93, 10.6,  14,1
2013,04,05,2013.259, 114,  6.0,   6,1
2013,04,06,2013.262, 113,  4.5,   8,1
2013,04,07,2013.264, 126,  5.8,  16,1
2013,04,08,2013.267, 122,  8.4,  17,1
2013,04,09,2013.270, 136,  5.8,  14,1
2013,04,10,2013.273, 139,  6.2,  10,1
2013,04,11,2013.275, 126,  6.0,  18,1
2013,04,12,2013.278, 125,  7.7,  17,1
2013,04,13,2013.281, 117,  6.7,  17,1
2013,04,14,2013.284, 110,  5.8,  19,1
2013,04,15,2013.286,  93,  6.3,  23,1
2013,04,16,2013.289,  93,  4.9,  19,1
2013,04,17,2013.292,  95,  4.9,  17,1
2013,04,18,2013.295,  85,  4.4,  22,1
2013,04,19,2013.297,  87,  9.0,  20,1
2013,04,20,2013.300,  90,  7.4,  16,1
2013,04,21,2013.303,  93,  5.5,  16,1
2013,04,22,2013.305,  89,  5.8,  20,1
2013,04,23,2013.308,  82,  7.8,  19,1
2013,04,24,2013.311,  98,  5.6,  20,1
2013,04,25,2013.314, 111,  6.1,  25,1
2013,04,26,2013.316, 105,  6.2,  19,1
2013,04,27,2013.319, 107,  6.3,  18,1
2013,04,28,2013.322, 102,  6.9,  18,1
2013,04,29,2013.325, 141,  7.0,  21,1
2013,04,30,2013.327, 150, 11.4,  18,1
2013,05,01,2013.330, 142, 11.5,  19,1
2013,05,02,2013.333, 104,  7.1,  19,1
2013,05,03,2013.336,  98,  5.7,  19,1
2013,05,04,2013.338, 122,  5.7,  18,1
2013,05,05,2013.341, 110,  4.6,  20,1
2013,05,06,2013.344, 108,  5.6,  20,1
2013,05,07,2013.347, 116,  7.0,  23,1
2013,05,08,2013.349, 122,  7.8,  18,1
2013,05,09,2013.352, 116,  8.6,  20,1
2013,05,10,2013.355, 125,  6.5,  17,1
2013,05,11,2013.358, 134,  7.2,  14,1
2013,05,12,2013.360, 142,  7.6,  13,1
2013,05,13,2013.363, 153,  9.1,  13,1
2013,05,14,2013.366, 160,  9.4,  16,1
2013,05,15,2013.368, 173, 13.6,  17,1
2013,05,16,2013.371, 206, 11.0,  13,1
2013,05,17,2013.374, 183, 11.8,  10,1
2013,05,18,2013.377, 133, 11.5,  15,1
2013,05,19,2013.379, 127,  7.5,  17,1
2013,05,20,2013.382, 112,  8.2,  11,1
2013,05,21,2013.385, 113,  5.6,  11,1
2013,05,22,2013.388, 131, 10.9,  16,1
2013,05,23,2013.390, 108,  7.3,  17,1
2013,05,24,2013.393, 108, 10.4,  11,1
2013,05,25,2013.396, 118,  5.9,  13,1
2013,05,26,2013.399,  96,  9.3,  12,1
2013,05,27,2013.401,  92,  6.7,  18,1
2013,05,28,2013.404,  78,  6.0,  19,1
2013,05,29,2013.407,  72,  8.3,  11,1
2013,05,30,2013.410,  73,  8.3,  12,1
2013,05,31,2013.412,  50,  4.2,  15,1
2013,06,01,2013.415,  60,  4.2,  14,1
2013,06,02,2013.418,  77,  2.8,  13,1
2013,06,03,2013.421,  64,  5.0,  15,1
2013,06,04,2013.423,  51,  2.0,  16,1
2013,06,05,2013.426,  79,  3.9,  21,1
2013,06,06,2013.429,  76,  4.4,  19,1
2013,06,07,2013.432,  48,  4.2,  21,1
2013,06,08,2013.434,  26,  2.1,  17,1
2013,06,09,2013.437,  35,  3.1,  12,1
2013,06,10,2013.440,  26,  3.1,  20,1
2013,06,11,2013.442,  16,  1.5,  16,1
2013,06,12,2013.445,  29,  2.8,  14,1
2013,06,13,2013.448,  51,  5.6,  15,1
2013,06,14,2013.451,  64,  3.5,  17,1
2013,06,15,2013.453,  95,  4.8,  16,1
2013,06,16,2013.456, 104,  5.8,  15,1
2013,06,17,2013.459, 111,  5.3,  19,1
2013,06,18,2013.462, 113,  4.7,  19,1
2013,06,19,2013.464, 123,  5.4,  17,1
2013,06,20,2013.467, 129,  5.4,  16,1
2013,06,21,2013.470, 139,  8.0,  16,1
2013,06,22,2013.473, 137,  7.0,  14,1
2013,06,23,2013.475, 118,  8.3,  12,1
2013,06,24,2013.478, 108,  6.2,  14,1
2013,06,25,2013.481,  77,  9.1,  15,1
2013,06,26,2013.484,  60,  7.5,  12,1
2013,06,27,2013.486,  61,  5.3,  16,1
2013,06,28,2013.489,  75,  7.8,  12,1
2013,06,29,2013.492,  69,  4.8,  14,1
2013,06,30,2013.495,  80,  5.9,  12,1
2013,07,01,2013.497,  77,  6.1,  17,1
2013,07,02,2013.500, 112,  7.4,  18,1
2013,07,03,2013.503, 109, 10.8,  11,1
2013,07,04,2013.505, 121,  8.1,  15,1
2013,07,05,2013.508, 109,  8.6,  14,1
2013,07,06,2013.511, 124,  9.9,  16,1
2013,07,07,2013.514, 141,  8.4,  18,1
2013,07,08,2013.516, 122,  8.5,  23,1
2013,07,09,2013.519, 110,  6.2,  22,1
2013,07,10,2013.522,  80,  5.2,  21,1
2013,07,11,2013.525,  79,  8.3,  18,1
2013,07,12,2013.527,  73,  7.8,  20,1
2013,07,13,2013.530,  36,  4.5,  14,1
2013,07,14,2013.533,  60,  7.6,  17,1
2013,07,15,2013.536,  77,  5.6,  21,1
2013,07,16,2013.538,  77,  6.2,  23,1
2013,07,17,2013.541,  73,  4.2,  19,1
2013,07,18,2013.544,  95,  7.1,  21,1
2013,07,19,2013.547,  85, 10.0,  20,1
2013,07,20,2013.549,  59,  3.6,  15,1
2013,07,21,2013.552,  53,  3.0,  18,1
2013,07,22,2013.555,  57,  4.5,  20,1
2013,07,23,2013.558,  80,  8.4,  22,1
2013,07,24,2013.560,  70,  5.7,  17,1
2013,07,25,2013.563,  85,  5.8,  22,1
2013,07,26,2013.566,  71,  3.4,  19,1
2013,07,27,2013.568,  68,  3.5,  16,1
2013,07,28,2013.571,  73,  4.2,  21,1
2013,07,29,2013.574, 103,  5.2,  19,1
2013,07,30,2013.577,  89,  4.8,  17,1
2013,07,31,2013.579, 103,  6.4,  21,1
2013,08,01,2013.582,  96,  4.8,  21,1
2013,08,02,2013.585, 114,  6.7,  22,1
2013,08,03,2013.588, 107,  6.6,  19,1
2013,08,04,2013.590,  86,  6.4,  20,1
2013,08,05,2013.593,  82,  5.6,  21,1
2013,08,06,2013.596,  71,  5.9,  18,1
2013,08,07,2013.599,  86,  8.4,  16,1
2013,08,08,2013.601,  89,  7.2,  18,1
2013,08,09,2013.604,  64,  4.8,  18,1
2013,08,10,2013.607,  72,  4.8,  18,1
2013,08,11,2013.610,  81,  4.1,  18,1
2013,08,12,2013.612,  90,  6.2,  19,1
2013,08,13,2013.615, 108,  7.4,  19,1
2013,08,14,2013.618, 108,  8.6,  17,1
2013,08,15,2013.621, 124, 11.9,  16,1
2013,08,16,2013.623,  96,  5.8,  18,1
2013,08,17,2013.626, 100,  6.6,  18,1
2013,08,18,2013.629, 110,  8.2,  16,1
2013,08,19,2013.632, 134,  7.5,  19,1
2013,08,20,2013.634, 129,  6.9,  19,1
2013,08,21,2013.637, 146,  6.0,  19,1
2013,08,22,2013.640, 139,  7.3,  20,1
2013,08,23,2013.642, 138, 10.8,  18,1
2013,08,24,2013.645,  78,  7.0,  11,1
2013,08,25,2013.648,  50,  4.1,  11,1
2013,08,26,2013.651,  43,  4.1,  16,1
2013,08,27,2013.653,  56,  4.0,  22,1
2013,08,28,2013.656,  50,  2.8,  18,1
2013,08,29,2013.659,  53,  2.2,  17,1
2013,08,30,2013.662,  71,  5.3,  21,1
2013,08,31,2013.664,  74,  7.2,  20,1
2013,09,01,2013.667,  74,  4.9,  14,1
2013,09,02,2013.670,  90,  4.8,  17,1
2013,09,03,2013.673,  72,  3.2,  16,1
2013,09,04,2013.675,  78,  5.3,  16,1
2013,09,05,2013.678,  65,  4.2,  18,1
2013,09,06,2013.681,  49,  2.6,  19,1
2013,09,07,2013.684,  37,  5.4,   9,1
2013,09,08,2013.686,  25,  4.1,  14,1
2013,09,09,2013.689,  13,  1.6,  16,1
2013,09,10,2013.692,  18,  2.7,  18,1
2013,09,11,2013.695,  60,  9.2,  13,1
2013,09,12,2013.697,  52,  8.5,  16,1
2013,09,13,2013.700,  37,  4.9,  13,1
2013,09,14,2013.703,  25,  2.9,  10,1
2013,09,15,2013.705,  13,  0.6,  13,1
2013,09,16,2013.708,  25,  2.1,  12,1
2013,09,17,2013.711,  52, 10.7,  16,1
2013,09,18,2013.714,  63,  3.4,  15,1
2013,09,19,2013.716,  63,  5.1,  15,1
2013,09,20,2013.719,  90,  5.3,  16,1
2013,09,21,2013.722,  77,  4.0,  14,1
2013,09,22,2013.725,  79,  7.6,  10,1
2013,09,23,2013.727,  72,  5.4,  15,1
2013,09,24,2013.730,  65,  5.0,  16,1
2013,09,25,2013.733,  71,  7.2,  16,1
2013,09,26,2013.736,  54,  6.2,  12,1
2013,09,27,2013.738,  63,  6.2,  18,1
2013,09,28,2013.741,  56,  3.9,  16,1
2013,09,29,2013.744,  43,  3.3,  16,1
2013,09,30,2013.747,  53,  5.0,  17,1
2013,10,01,2013.749,  48,  4.2,  15,1
2013,10,02,2013.752,  60,  4.7,  15,1
2013,10,03,2013.755,  68,  4.7,  16,1
2013,10,04,2013.758,  79,  4.5,  11,1
2013,10,05,2013.760,  57,  3.8,   6,1
2013,10,06,2013.763,  47,  3.9,  13,1
2013,10,07,2013.766,  73,  6.9,  18,1
2013,10,08,2013.768,  96,  9.2,  16,1
2013,10,09,2013.771, 106,  6.3,   9,1
2013,10,10,2013.774, 120,  6.8,  14,1
2013,10,11,2013.777, 122,  8.6,  12,1
2013,10,12,2013.779, 112,  4.8,  16,1
2013,10,13,2013.782, 132,  6.7,   9,1
2013,10,14,2013.785, 128,  8.8,  13,1
2013,10,15,2013.788, 128,  9.6,  13,1
2013,10,16,2013.790, 119, 11.0,  13,1
2013,10,17,2013.793, 146, 10.0,  17,1
2013,10,18,2013.796, 155,  9.5,  12,1
2013,10,19,2013.799, 130,  7.6,  16,1
2013,10,20,2013.801, 114,  7.5,  10,1
2013,10,21,2013.804, 128,  9.1,  16,1
2013,10,22,2013.807, 118, 10.0,  15,1
2013,10,23,2013.810, 124, 11.4,  10,1
2013,10,24,2013.812, 144, 11.3,  15,1
2013,10,25,2013.815, 138, 11.9,  10,1
2013,10,26,2013.818, 132,  8.8,  16,1
2013,10,27,2013.821, 148,  7.8,  13,1
2013,10,28,2013.823, 147,  6.4,  16,1
2013,10,29,2013.826, 150, 10.2,  13,1
2013,10,30,2013.829, 146,  7.9,  16,1
2013,10,31,2013.832, 130,  8.6,  17,1
